,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1263,600036.SH,20160328,13.728,13.7705,13.439,13.473,13.711,-0.23799999999999955,-1.7358,221375.82,355104.561
1262,600036.SH,20160329,13.5155,13.643,13.3965,13.422,13.473,-0.051000000000000156,-0.3785,197165.28,313168.23
1261,600036.SH,20160330,13.422,13.8555,13.4135,13.8045,13.422,0.3825000000000003,2.8498,296754.75,478252.591
1260,600036.SH,20160331,13.8555,13.898,13.6175,13.677,13.8045,-0.12750000000000128,-0.9236,259496.03,418715.087
1259,600036.SH,20160401,13.7535,13.8555,13.5835,13.83,13.677,0.15300000000000047,1.1187,384883.44,620911.574
1258,600036.SH,20160405,13.711,13.915,13.66,13.8895,13.83,0.059499999999999886,0.4302,392969.38,637828.882
1257,600036.SH,20160406,13.779,13.898,13.762,13.8215,13.8895,-0.06799999999999962,-0.4896,300725.83,488458.866
1256,600036.SH,20160407,13.8725,13.898,13.643,13.6855,13.8215,-0.136000000000001,-0.984,295563.13,477567.488
1255,600036.SH,20160408,13.6005,13.779,13.5835,13.7365,13.6855,0.051000000000000156,0.3727,224398.05,361753.05
1254,600036.SH,20160411,13.7365,14.085,13.728,13.864,13.7365,0.12750000000000128,0.9282,317808.47,521431.209
1253,600036.SH,20160412,13.949,13.949,13.7025,13.847,13.864,-0.017000000000001236,-0.1226,174563.59,284011.226
1252,600036.SH,20160413,13.932,14.1785,13.6005,14.0085,13.847,0.1615000000000002,1.1663,400469.4,662526.887
1251,600036.SH,20160414,14.0255,14.1785,13.915,13.9915,14.0085,-0.01699999999999946,-0.1214,229842.0,379056.763
1250,600036.SH,20160415,14.0765,14.4845,13.9915,14.391,13.9915,0.39949999999999974,2.8553,588337.67,990505.848
1249,600036.SH,20160418,14.2465,14.68,14.2125,14.5015,14.391,0.11050000000000004,0.7678,505232.6,862860.036
